AnoHecho;CodigoMunicipioHecho;Departamento;Municipio;Zona;Sexo;Edad;UsuarioVia;ActorVial;TipoVehiculoGrupo;ObjetoColision;CondicionVictima;DiaOcurrencia;Rango3horas;ConteoRegistros
2020.0;19142.0;Cauca;Caloto;;Hombre;81.0;Usuario de moto;Usuario de moto;Motocicleta;No aplica;Pasajero;7.Domingo;;1.0
2018.0;76364.0;Valle Del Cauca;Jamundi;Urbana;Mujer;50.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte individual;Pasajero;1.Lunes;;1.0
2020.0;68081.0;Santander;Barrancabermeja;Urbana;Hombre;25.0;Usuario de moto;Usuario de moto;Motocicleta;Objeto fijo;Conductor;1.Lunes;00:00 a 02:59;1.0
;20517.0;Cesar;Pailitas;Rural;Hombre;44.0;Usuario de moto;Usuario de moto;Motocicleta;Motocicleta;Conductor;1.Lunes;15:00 a 17:59;1.0
2018.0;11001.0;Bogota Dc;Bogota;Urbana;Mujer;85.0;Peatón;Peatón;No Aplica;Transporte de pasajeros;Peatón;5.Viernes;;1.0
2019.0;;Magdalena;Cienaga;Rural;Hombre;56.0;Usuario de moto;Usuario de moto;Motocicleta;Motocicleta;Conductor;6.Sábado;18:00 a 20:59;
2016.0;15176.0;Boyaca;Chiquinquira;Rural;Mujer;39.0;Usuario de moto;Usuario de moto;Motocicleta;No aplica;Conductor;6.Sábado;;1.0
2017.0;52001.0;Narino;Pasto;Urbana;Hombre;33.0;Usuario de moto;Usuario de moto;Motocicleta;Motocicleta;Conductor;2.Martes;06:00 a 08:59;1.0
2022.0;52835.0;Narino;Tumaco;Rural;Mujer;62.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte de carga;Pasajero;6.Sábado;06:00 a 08:59;1.0
2019.0;76248.0;Valle Del Cauca;El Cerrito;Rural;Mujer;22.0;Usuario de moto;Usuario de moto;Motocicleta;Objeto fijo;Conductor;7.Domingo;;1.0
2024.0;15572.0;Boyaca;Puerto Boyaca;Sin Información;Hombre;10.0;;Usuario de vehículo;Transporte Individual;No aplica;Pasajero;6.Sábado;12:00 a 14:59;1.0
2015.0;68081.0;Santander;Barrancabermeja;Urbana;Hombre;24.0;Usuario de moto;Usuario de moto;Motocicleta;Objeto fijo;Conductor;3.Miércoles;00:00 a 02:59;1.0
2024.0;73319.0;Tolima;Guamo;Rural;Hombre;18.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte de carga;Conductor;2.Martes;;1.0
2023.0;68001.0;Santander;Bucaramanga;Urbana;Hombre;20.0;Usuario de moto;Usuario de moto;Motocicleta;Sin info.;Conductor;;21:00 a 23:59;1.0
2018.0;25473.0;Cundinamarca;Mosquera;Urbana;Hombre;33.0;Peatón;Peatón;No Aplica;Motocicleta;Peatón;6.Sábado;;1.0
2021.0;11001.0;Bogota Dc;Bogota;Urbana;Hombre;37.0;Peatón;Peatón;No Aplica;Transporte de pasajeros;Peatón;6.Sábado;21:00 a 23:59;1.0
2018.0;5360.0;Antioquia;itagui;Urbana;Hombre;30.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte de carga;Conductor;6.Sábado;03:00 a 05:59;1.0
2016.0;95001.0;Guaviare;San Jose Del Guaviare;Urbana;Hombre;27.0;Usuario de moto;Usuario de moto;Motocicleta;Objeto fijo;Conductor;1.Lunes;00:00 a 02:59;1.0
2025.0;70001.0;Sucre;Sincelejo;Rural;Hombre;21.0;Usuario de moto;Usuario de moto;;No aplica;Conductor;4.Jueves;;1.0
2025.0;81794.0;Arauca;Tame;Urbana;Mujer;33.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte de carga;Conductor;4.Jueves;21:00 a 23:59;1.0
2018.0;76001.0;Valle Del Cauca;Cali;Urbana;Mujer;77.0;Peatón;Peatón;No Aplica;Motocicleta;Peatón;6.Sábado;;1.0
2021.0;50001.0;Meta;Villavicencio;Urbana;Hombre;24.0;Usuario de moto;Usuario de moto;Motocicleta;No aplica;Conductor;  7.Domingo  ;;1.0
2021.0;70001.0;Sucre;Sincelejo;Rural;Hombre;32.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte de carga;Conductor;5.Viernes;15:00 a 17:59;1.0
2017.0;25473.0;Cundinamarca;Mosquera;Urbana;Mujer;13.0;Peatón;Peatón;No Aplica;Transporte de carga;Peatón;5.Viernes;12:00 a 14:59;1.0
2024.0;23555.0;Cordoba;Planeta Rica;Rural;Hombre;36.0;Usuario de moto;Usuario de moto;;Objeto fijo;Conductor;7.Domingo;;1.0
2021.0;11001.0;Bogota Dc;Bogota;Urbana;Mujer;26.0;Peatón;Peatón;No Aplica;Transporte individual;Peatón;1.Lunes;06:00 a 08:59;1.0
2019.0;25175.0;Cundinamarca;Chia;Urbana;Hombre;30.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte de carga;  Conductor  ;6.Sábado;00:00 a 02:59;1.0
2017.0;5001.0;Antioquia;Medellin;Urbana;Hombre;74.0;Usuario de V.Individual;Usuario de vehículo;Transporte Individual;No aplica;Pasajero;6.Sábado;12:00 a 14:59;1.0
2018.0;41524.0;Huila;Palermo;Rural;Hombre;67.0;Usuario de moto;Usuario de moto;Motocicleta;Animal en via;Conductor;5.Viernes;;1.0
2021.0;76109.0;Valle Del Cauca;Buenaventura;Urbana;Hombre;32.0;Usuario de moto;Usuario de moto;Motocicleta;No aplica;Conductor;2.Martes;12:00 a 14:59;1.0
2020.0;25286.0;Cundinamarca;Funza;Sin Información;Mujer;21.0;Sin Información;Sin Información;Na;Sin info.;Sin Información;6.Sábado;;1.0
2019.0;76001.0;Valle Del Cauca;Cali;Urbana;Hombre;81.0;Peatón;Peatón;No Aplica;Motocicleta;Peatón;;;1.0
2015.0;54673.0;Norte Santander;San Cayetano;Rural;Mujer;28.0;Usuario de moto;Usuario de moto;Motocicleta;No aplica;Pasajero;5.Viernes;00:00 a 02:59;1.0
2023.0;5480.0;Antioquia;Mutata;Urbana;Mujer;20.0;Usuario de moto;Usuari de moto;Motocicleta;Motocicleta;Conductor;7.Domingo;;1.0
2024.0;25183.0;Cundinamarca;Choconta;Rural;Hombre;;Usuario de moto;Usuario de moto;Motocicleta;Objeto fijo;Conductor;3.Miércoles;15:00 a 17:59;1.0
2019.0;44847.0;La Guajira;Uribia;Rural;Mujer;73.0;Usuario de V.Individual;Usuario de vehículo;Transporte Individual;Objeto fijo;Pasajero;1.Lunes;06:00 a 08:59;1.0
2020.0;73001.0;Tolima;Ibague;Urbana;Mujer;41.0;Usuario de moto;Usuario de moto;Motocicleta;No aplica;Pasajero;4.Jueves;00:00 a 02:59;1.0
2022.0;11001.0;Bogota Dc;Bogota;Urbana;Hombre;35.0;Peatón;Peatón;No Aplica;Transporte individual;Peatón;;00:00 a 02:59;1.0
2017.0;70708.0;Sucre;;Urbana;Hombre;70.0;Peatón;Peatón;no aplica;;Peatón;6.Sábado;15:00 a 17:59;1.0
2022.0;85001.0;Casanare;Yopal;Urbana;;32.0;Usuario de moto;Usuario de moto;Motocicleta;  Transporte de carga  ;Conductor;5.Viernes;;1.0
2023.0;88001.0;Archipielago San Andres, Providencia Y Santa Catalina;San Andres;Urbana;Hombre;19.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte individual;Conductor;5.Viernes;;1.0
2016.0;20001.0;Cesar;Valledupar;Rural;Hombre;42.0;Usuario de V.Individual;Usuario de vehículo;Transporte Individual;No aplica;Conductor;5.Viernes;;1.0
2024.0;76130.0;Valle Del Cauca;Candelaria;Urbana;Mujer;61.0;Usuario de V.Individual;Usuario de vehículo;Transporte Individual;Objeto fijo;Pasajero;7.Domingo;;1.0
2020.0;23001.0;Cordoba;Monteria;Urbana;Mujer;25.0;Usuario de moto;Usuario de moto;;Sin info.;Pasajero;1.Lunes;06:00 a 08:59;1.0
2019.0;19532.0;CAUCA;Patia;Rural;Hombre;43.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte de carga;Conductor;1.Lunes;;1.0
2015.0;5088.0;Antioquia;Bello;Urbana;Hombre;26.0;Peatón;Peatón;No Aplica;Motocicleta;Peatón;5.Viernes;00:00 a 02:59;1.0
2021.0;8433.0;Atlantico;Malambo;;Hombre;19.0;Peatón;Peatón;No Aplica;Sin info.;Peatón;6.Sábado;21:00 a 23:59;1.0
2022.0;5079.0;Antioquia;Barbosa;Rural;Hombre;81.0;Peatón;Peatón;No Aplica;Motocicleta;Peatón;7.Domingo;;1.0
2015.0;25572.0;Cundinamarca;Puerto Salgar;Rural;Hombre;29.0;Usuario de moto;Usuario de moto;Motocicleta;Objeto fijo;Pasajero;4.Jueves;;1.0
2017.0;25151.0;Cundinamarca;Caqueza;Rural;Hombre;76.0;Peatón;;No Aplica;Transporte de carga;Peatón;4.Jueves;18:00 a 20:59;1.0
2017.0;52835.0;;Tumaco;Rural;Hombre;47.0;Peatón;Peatón;No Aplica;Transporte individual;Peatón;1.Lunes;;1.0
2018.0;63001.0;Quindio;Armenia;Urbana;Hombre;95.0;Peatón;Peatón;No Aplica;Transporte individual;Peatón;4.Jueves;;1.0
2016.0;11001.0;Bogota Dc;Bogota;Urbana;Hombre;24.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte individual;Conductor;5.Viernes;21:00 a 23:59;1.0
2025.0;20060.0;Cesar;Bosconia;Rural;;16.0;Usuario de moto;Usuario de moto;Motocicleta;No aplica;Pasajero;7.Domingo;15:00 a 17:59;1.0
2024.0;11001.0;Bogota Dc;Bogota;Urbana;Hombre;22.0;Peatón;Peatón;No Aplica;Transporte individual;Peatón;7.Domingo;21:00 a 23:59;1.0
2019.0;41551.0;Huila;Pitalito;Rural;Hombre;20.0;Usuario de moto;Usuario de moto;Motocicleta;Motocicleta;Conductor;7.Domingo;;1.0
2016.0;5154.0;Antioquia;Caucasia;Rural;Hombre;30.0;Usuario de moto;Usuario de moto;Motocicleta;No aplica;Conductor;5.Viernes;15:00 a 17:59;1.0
2023.0;;Antioquia;Turbo;Rural;Hombre;77.0;Peatón;Peatón;No Aplica;Transporte de carga;Peatón;2.Martes;;1.0
2025.0;76892.0;Valle Del Cauca;Yumbo;Urbna;Hombre;42.0;Usuario de moto;Usuario de moto;Motocicleta;No aplica;Conductor;3.Miércoles;12:00 a 14:59;1.0
2020.0;19698.0;Cauca;Santander Quilichao;Sin Información;Hombre;39.0;Usuario de V.Individual;Usuario de vehículo;Transporte Individual;No aplica;Conductor;6.Sábado;21:00 a 23:59;1.0
2016.0;44430.0;La Guajira;Maicao;Rural;Hombre;30.0;Usuario de V.Individual;Usuario de vehículo;Transporte Individual;No aplica;Pasajero;6.Sábado;15:00 a 17:59;1.0
2024.0;5607.0;Antioquia;Retiro;Urbana;Hombre;27.0;Usuario de moto;Usuario de moto;Motocicleta;No aplica;Conductor;2.Martes;;1.0
;5001.0;Antioquia;Medellin;Urbana;Hombre;24.0;Peatón;Peatón;No Aplica;Otros;Peatón;7.Domingo;03:00 a 05:59;1.0
2019.0;66001.0;Risaralda;Pereira;Urbana;Hombre;83.0;Peatón;Peatón;No Aplica;Motocicleta;Peatón;5.Viernes;;2.0
2019.0;8001.0;Atlantico;Barranquilla;  Urbana  ;Mujer;14.0;Usuario de V.Individual;Usuario de vehículo;Transporte Individual;No aplica;Pasajero;6.Sábado;00:00 a 02:59;1.0
2021.0;17877.0;Caldas;Viterbo;Rural;Mujer;28.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte de carga;Pasajero;6.Sábado;;1.0
;5697.0;Antioqua;El Santuario;Rural;Hombre;83.0;Usuario T.Pasajeros;Usuario de vehículo;Transporte De Pasajeros;No aplica;Pasajero;4.Jueves;;1.0
2017.0;25053.0;Cundinamarca;Arbelaez;Urbana;Hombre;83.0;Peatón;Peatón;No Aplica;Transporte individual;Peatón;6.Sábado;;1.0
2025.0;44430.0;La Guajira;Maicao;Urbana;Hombre;59.0;Peatón;Peatón;No Aplica;Transporte  individual;Peatón;4.Jueves;;1.0
2024.0;19548.0;Cauca;Piendamo;Rural;Hombre;51.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte individual;Conductor;2.Martes;;1.0
2025.0;25658.0;Cundinamarca;San Francisco;Rural;Hombre;22.0;Usuario de moto;Usuario de moto;Motocicleta;Objeto fijo;Conductor;7.Domingo;;1.0
2019.0;66001.0;Risaralda;Pereira;Urbana;Hombre;52.0;Peatón;Peatón;No Aplica;Transporte individual;Peatón;3.Miércoles;21:00 a 23:59;1.0
2023.0;50001.0;Meta;Villavicencio;Urbana;Hombre;28.0;Usuario de moto;Usuario de moto;Motocicleta;Sin info.;Conductor;7.Domingo;;1.0
2024.0;20400.0;Cesar;La Jagua Ibirico;Rural;Hombre;37.0;;Usuario de moto;Motocicleta;No aplica;Conductor;6.Sábado;03:00 a 05:59;1.0
2016.0;17777.0;Caldas;Supia;Urbana;Hombre;18.0;Usuario de moto;USUARIO DE MOTO;Motocicleta;Objeto fijo;Conductor;1.Lunes;00:00 a 02:59;1.0
2024.0;50573.0;Meta;;Urbana;Mujer;65.0;Usuario de moto;Usuario de moto;Motocicleta;Motocicleta;Pasajero;7.Domingo;15:00 a 17:59;1.0
2025.0;41132.0;Huila;;Rural;Hombre;29.0;Usuario de moto;Usuario de moto;Motocicleta;;;5.Viernes;;
2018.0;54001.0;Norte Santander;Cucuta;Urbana;Hombre;47.0;Peatón;Peatón;No Aplica;Motocicleta;Peatón;7.Domingo;;1.0
2019.0;11001.0;Bogota Dc;Bogota;Urbana;Hombre;25.0;Usuario de V.Individual;Usuario de vehículo;Transporte Individual;Transporte individual;Pasajero;  6.Sábado  ;00:00 a 02:59;1.0
2016.0;25473.0;Cundinamarca;Mosquera;Rural;Hombre;23.0;Usuario de moto;;Motocicleta;Transporte individual;Conductor;1.Lunes;;1.0
;76001.0;Valle Del Cauca;CALI;Urbana;Hombre;40.0;Usuario de moto;Usuario de moto;Motocicleta;Sin info.;Conductor;1.Lunes;09:00 a 11:59;1.0
2015.0;85250.0;Casanare;Paz Ariporo;Rural;Hombre;33.0;Usuario de V.Individual;Usuario de vehículo;Transporte Individual;;Conductor;3.Miércoles;;1.0
2017.0;5051.0;Antioquia;Arboletes;Urbana;Mujer;70.0;Usuario de V.Individual;Usuario de vehículo;Transporte Individual;Objeto fijo;Pasaero;3.Miércoles;09:00 a 11:59;1.0
;25754.0;Cundinamarca;Soacha;Rural;Hombre;65.0;Usuario de V.Individual;Usuario de vehículo;Transporte Individual;Objeto fijo;Pasajero;6.Sábado;12:00 a 14:59;1.0
2019.0;19622.0;Cauca;Rosas;Urbana;HOMBRE;61.0;Peatón;Peatón;No Aplica;Motocicleta;Peatón;6.Sábado;;1.0
2019.0;50001.0;Meta;Villavicencio;Urbana;Hombre;26.0;Usuario de moto;Usuario de moto;Motocicleta;Objeto fijo;Conductor;7.Domingo;;1.0
2023.0;68001.0;Santander;;Urbana;Hombre;25.0;Usuario T.Carga;Usuario de vehículo;Transporte De Carga;No aplica;Pasajero;6.Sábado;09:00 a 11:59;1.0
2024.0;19001.0;Cauca;Popayan;Rural;Hombre;39.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte de pasajeros;Conductor;7.Domingo;;1.0
2023.0;44001.0;La Guajira;Riohacha;Urbana;Hombre;63.0;Peatón;Peatón;No Aplica;Transporte individual;Peatón;5.Viernes;21:00 a 23:59;1.0
2021.0;19698.0;Cauca;Santander Quilichao;Rural;Hombre;69.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte de carga;Conductor;5.Viernes;;1.0
2019.0;47001.0;Magdalena;;Urbana;Hombre;27.0;Usuario de moto;Usuario de moto;Motocicleta;Motocicleta;Conductor;1.Lunes;;1.0
2016.0;85010.0;Casanare;Aguazul;Urbana;Hombre;24.0;Usuario de moto;Usuario de moto;Motocicleta;No aplica;Conductor;4.Jueves;;1.0
2016.0;85010.0;Casanare;Aguazul;Rural;Hombre;38.0;Peatón;Peatón;No Aplica;Transporte individual;Peatón;3.Miércoles;;1.0
2025.0;17001.0;Caldas;Manizales;Rural;MUJER;18.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte de carga;Conductor;3.Miércoles;;1.0
2019.0;54800.0;Norte Santander;Teorama;Rural;Hombre;71.0;Usuario T.Carga;Usuario de vehículo;Transporte De Carga;No aplica;Conductor;4.Jueves;18:00 a 20:59;1.0
2015.0;52079.0;Narino;Barbacoas;Rural;Hombre;67.0;Usuario de V.Individual;Usuario de vehículo;Transporte Individual;Transporte de pasajeros;Pasajero;5.Viernes;;1.0
2025.0;50001.0;Meta;Villavicencio;Urbana;Hombre;19.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte de carga;Conductor;1.Lunes;;1.0
2021.0;8758.0;Atlantico;Soledad;Urbana;Hombre;60.0;Peatón;Peatón;No Aplica;Transporte de carga;Peatón;;;1.0
2020.0;17001.0;Caldas;Manizales;Urbana;Hombre;92.0;Peatón;Peatón;No Aplica;Motocicleta;Peatón;4.Jueves;;1.0
2020.0;13744.0;Bolivar;Simiti;Rural;Hombre;60.0;;  Usuario de moto  ;Motocicleta;Objeto fijo;Conductor;1.Lunes;  06:00 a 08:59  ;1.0
2017.0;25743.0;Cundinamarca;Silvania;Rural;Hombre;24.0;Usuario de moto;Usuario de moto;Motocicleta;No aplica;Conductor;7.Domingo;;1.0
2023.0;73671.0;Tolima;Saldana;Rural;Mujer;46.0;Usuario  de  V.Individual;Usuario de vehículo;Transporte Individual;Objeto fijo;Conductor;1.Lunes;;1.0
2020.0;52838.0;Narino;Tuquerres;Urbana;Hombre;47.0;Peatón;Peatón;No Aplica;Transporte de carga;Peatón;2.Martes;;1.0
2020.0;50577.0;Meta;Puerto Lleras;Rural;Hombre;28.0;Usuario de moto;Usuario de moto;Motocicleta;No aplica;Conductor;4.Jueves;00:00 a 02:59;1.0
2020.0;76275.0;Valle Del Cauca;Florida;Urbana;Hombre;84.0;Peatón;Peatón;No Aplica;Sin info.;Peatón;2.Martes;;1.0
2023.0;18001.0;Caqueta;Florencia;Urbana;Hombre;29.0;Usuario de moto;Usuario de moto;Motocicleta;Motocicleta;Conductor;7.Domingo;;1.0
2024.0;68572.0;Santander;Puente Nacional;Rural;Hombre;32.0;Usuario de moto;Usuario de moto;Motocicleta;No aplica;Conductor;4.Jueves;;1.0
2016.0;76001.0;Valle Del Cauca;Cali;Urbana;Hombre;55.0;Usuario de V.Individual;Usuario de vehículo;Transporte Individual;Objeto fijo;Conductor;7.Domingo;15:00 a 17:59;1.0
2022.0;23001.0;Cordoba;Monteria;Urbana;Hombre;78.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte individual;Conductor;1.Lunes;;1.0
2023.0;73483.0;Tolima;Natagaima;Rural;Hombre;41.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte de carga;Conductor;6.Sábado;;1.0
2017.0;25875.0;Cundinamarca;Villeta;Rural;Hombre;67.0;Usuario de moto;Usuario de moto;Motocicleta;Motocicleta;Conductor;6.Sábado;15:00 a 17:59;1.0
2024.0;70001.0;Sucre;Sincelejo;Urbana;Mujer;62.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte individual;Pasajero;1.Lunes;;1.0
2018.0;76001.0;Valle Del Cauca;Cali;Urbana;Hombre;81.0;Peatón;Peatón;No Aplica;Motocicleta;Peatón;2.Martes;06:00 a 08:59;1.0
2022.0;18256.0;Caqueta;El Paujil;Rural;Hombre;51.0;Usuario de V.Individual;Usuario de vehículo;Transporte Individual;Transporte de carga;Pasajero;5.Viernes;09:00 a 11:59;1.0
2021.0;73001.0;Tolima;Ibague;Urbana;Hombre;23.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte individual;Conductor;;;1.0
2022.0;11001.0;Bogota Dc;Bogota;Urbana;Hombre;24.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte individual;;3.Miércoles;18:00 a 20:59;1.0
2024.0;20250.0;Cesar;El Paso;Rural;Hombre;28.0;Usuario T.Carga;  Usuario de vehículo  ;;Transporte de carga;Conductor;1.Lunes;21:00 a 23:59;1.0
2018.0;76736.0;Valle Del Cauca;Sevilla;Urbana;Hombre;57.0;Peatón;Peatón;No Aplica;motocicleta;Peatón;6.Sábado;;1.0
2023.0;47001.0;Magdalena;Santa Marta;;Mujer;35.0;Usuario de moto;Usuario de moto;Motocicleta;Motocicleta;Pasajero;4.Jueves;09:00 a 11:59;1.0
2018.0;;Bogota Dc;Bogota;Urbana;Mujer;50.0;Usuario de moto;Usuario de moto;Motocicleta;No aplica;Pasajero;6.Sábado;;1.0
2019.0;50568.0;Meta;Puerto Gaitan;Rural;Hombre;26.0;Usuario de moto;Usuario de moto;Motocicleta;No aplica;Conductor;6.Sábado;18:00 a 20:59;1.0
2019.0;85400.0;Casanare;Tamara;Urbana;Hombre;59.0;Peatón;Peatón;No Aplica;Sin info.;Peatón;7.Domingo;;1.0
2015.0;76520.0;Valle Del Cauca;Palmira;Rural;Hombre;22.0;Usuario de moto;Usuario de moto;Motocicleta;Objeto fijo;Conductor;1.Lunes;;1.0
2024.0;52001.0;Narino;Pasto;Rural;Hombre;34.0;Usuario de otros;Usuario de vehículo;Maq. Agrícola;Transporte de carga;Conductor;6.Sábado;15:00 a 17:59;1.0
2017.0;;Tolima;Lerida;Rural;Mujer;56.0;Usuario de V.Individual;Usuario de vehículo;Transporte Individual;Objeto fijo;Pasajero;3.Miércoles;12:00 a 14:59;1.0
2019.0;47001.0;Magdalena;Santa Marta;Sin Información;Hombre;24.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte individual;Conductor;4.Jueves;;1.0
2018.0;8001.0;Atlantico;barranquilla;Urbana;Hombre;66.0;Usuario de V.Individual;Usuario de vehículo;Transporte Individual;transporte individual;Pasajero;6.Sábado;09:00 a 11:59;1.0
2018.0;25875.0;Cundinamarca;Villeta;Rural;Hombre;27.0;Usuario T.Pasajeros;Usuario de vehículo;Transporte De Pasajeros;Objeto fijo;Pasajero;6.Sábado;03:00 a 05:59;1.0
2022.0;17495.0;Caldas;Norcasia;Urbana;Hombre;20.0;Usuario de moto;Usuario de moto;Motocicleta;Objeto fijo;Conductor;7.Domingo;03:00 a 05:59;1.0
2023.0;54001.0;Norte Santander;Cucuta;Urbana;Hombre;14.0;Usuario de bicicleta;Usuario de bicicleta;Bicicleta;Transporte de carga;Conductor;6.Sábado;12:00 a 14:59;1.0
2021.0;11001.0;Bogota Dc;Bogota;Urbana;Hombre;21.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte individual;Conductor;5.Viernes;12:00 a 14:59;1.0
2021.0;11001.0;Bogota Dc;Bogota;sin información;Hombre;39.0;Usuario de bicicleta;Usuario de bicicleta;Bicicleta;Objeto fijo;Conductor;7.Domingo;00:00 a 02:59;1.0
2022.0;19212,0;Cauca;Corinto;Rural;Mujer;17.0;Usuario de moto;Usuario de moto;Motocicleta;Motocicleta;Conductor;7.Domingo;;1.0
2015.0;41807.0;Huila;;Rural;Mujer;65.0;Usuario de V.Individual;Usuario de vehículo;;No aplica;Pasajero;2.Martes;;1.0
2023.0;5001.0;Antioquia;Medellin;Urbana;Hombre;24.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte individual;Conductor;7.Domingo;06:00 a 08:59;1.0
2024.0;76834.0;Valle Del Cauca;Tulua;Urbana;Mujer;63.0;Usuario de moto;Usuario de moto;Motocicleta;Motocicleta;Pasajero;4.Jueves;09:00 a 11:59;1.0
2022.0;5001.0;Antioquia;Medellin;Urbana;Hombre;81.0;Peatón;Peatón;No Aplica;Motocicleta;Peatón;6.Sábado;;1.0
2022.0;41396.0;Huila;La Plata;Urbana;Hombre;59.0;Usuario de moto;Usuario de moto;Motocicleta;Objeto fijo;Conductor;6.Sábado;;1.0
2018.0;13052.0;Bolivar;Arjona;Rural;Hombre;50.0;Usuario de moto;Usuario de moto;Motocicleta;Objeto fijo;Conductor;1.Lunes;;1.0
2016.0;11001.0;Bogota Dc;Bogota;Urbana;Mujer;11.0;Usuario de moto;Usuario de moto;Motocicleta;No aplica;Pasajero;2.Martes;12:00 a 14:59;1.0
2016.0;73001.0;Tolima;Ibague;Urbana;;17.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte de carga;Pasajero;7.Domingo;;1.0
2024.0;18094.0;Caqueta;Belen Los Andaquies;Rural;Hombre;63.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte individual;Conductor;4.Jueves;;1.0
2018.0;20001.0;Cesar;Valledupar;  Urbana  ;Hombre;28.0;Usuario de moto;Usuario de moto;Motocicleta;Objeto fijo;Conductor;7.Domingo;;1.0
2021.0;47001.0;Magdalena;Santa Marta;Urbana;Hombre;68.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte individual;Conductor;6.Sábado;;1.0
2022.0;11001.0;Bogota Dc;Bogota;Urbana;Hombre;20.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte de pasajeros;Conductor;4.Jueves;03:00 a 05:59;1.0
2019.0;25175.0;Cundinamarca;Chia;Rural;Hombre;27.0;Usuario de bicicleta;Usuario de bicicleta;Bicicleta;Transporte de carga;Conductor;6.Sábado;00:00 a 02:59;1.0
2019.0;15224.0;Boyaca;Cucaita;Sin Información;Mujer;3.0;Usuario de V.Individual;Usuario de vehículo;Transporte Individual;No aplica;Pasajero;1.Lunes;;1.0
2016.0;11001.0;Bogota Dc;Bogota;Urbana;Hombre;24.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte de pasajeros;Conductor;3.Miércoles;21:00 a 23:59;1.0
2025.0;5318.0;Antioquia;Guarne;Rural;Mujer;45.0;Usuario de moto;Usuario de moto;Motocicleta;Objeto fijo;Pasajero;7.Domingo;;1.0
2025.0;5615.0;Antioquia;Rionegro;Urbana;Mujer;71.0;Peatón;Peatón;No Aplica;Motocicleta;Peatón;5.Viernes;18:00 a 20:59;1.0
2024.0;76001.0;Valle Del Cauca;Cali;Urbana;Hombre;92.0;Peatón;Peatón;No Aplica;Transporte individual;Peatón;6.Sábado;;1.0
2023.0;66682.0;Risaralda;Santa Rosa Cabal;Sin Información;Hombre;22.0;Usuario de moto;Usuario de moto;Motocicleta;Objeto fijo;Pasajero;7.Domingo;;1.0
2023.0;76111.0;Valle Del Cauca;;Urbana;Hombre;76.0;Peatón;Peatón;No Aplica;Transporte de carga;Peatón;6.Sábado;21:00 a 23:59;1.0
2018.0;23001.0;Cordoba;Monteria;Urbana;Hombre;42.0;SIN INFORMACIÓN;Sin Información;Na;Sin info.;Sin Información;6.Sábado;;1.0
2017.0;15572.0;Boyaca;;Rural;Hombre;30.0;Usuario de moto;Usuario de moto;Motocicleta;TRANSPORTE DE PASAJEROS;Pasajero;3.Miércoles;18:00 a 20:59;1.0
2017.0;5893.0;Antioquia;Yondo;Rural;Hombre;32.0;Usuario de moto;Usuario de moto;Motocicleta;Transporte individual;Conductor;5.Viernes;09:00 a 11:59;1.0
;11001.0;Bogota Dc;Bogota;Urbana;Hombre;27.0;Peatón;Peatón;No Aplica;Transporte de pasajeros;Peatón;4.Jueves;21:00 a 23:59;1.0
2021.0;20001.0;Cesar;Valledupar;Urbana;Hombre;52.0;Usuario de moto;Usuario de moto;Motocicleta;Motocicleta;Conductor;5.Viernes;18:00 a 20:59;1.0
2019.0;52001.0;Narino;Pasto;Rural;Hombre;67.0;Usuario de bicicleta;Usuario de bicicleta;Bicicleta;Transporte de carga;Conductor;5.Viernes;15:00 a 17:59;1.0
2016.0;41001.0;Huila;Neiva;Sin Información;Hombre;20.0;Usuario de moto;Usuario de moto;Motocicleta;No aplica;Conductor;6.Sábado;03:00 a 05:59;1.0
2024.0;76001.0;Valle Del Cauca;Cali;Urbana;Hombre;73.0;Peatón;  Peatón  ;No Aplica;Transporte individual;Peatón;7.Domingo;;1.0
