FechaHecho;DiaOcurrencia;CodigoMunicipioHecho;Departamento;Municipio;Zona;UsuarioVia;Rango3horas;ConteoRegistros
2022-12-31;6.Sábado;50577.0;Meta;Puerto Lleras;Rural;Usuario de V.Individual;06:00 a 08:59;1.0
2022-12-31;6.Sábado;52835.0;Narino;Tumaco;Rural;Usuario de moto;15:00 a 17:59;1.0
2022-12-31;6.Sábado;54001.0;Norte Santander;Cucuta;Urbana;Peatón;;1.0
2022-12-31;6.Sábado;63130.0;Quindio;Calarca;Rural;Peatón;;1.0
2022-12-31;6.Sábado;68077.0;Santander;Barbosa;Rural;Usuario de moto;;1.0
2022-12-31;6.Sábado;68081.0;Santander;Barrancabermeja;Urbana;Usuario de moto;;1.0
2022-12-31;6.Sábado;68081.0;Santander;Barrancabermeja;Urbana;Usuario de moto;00:00 a 02:59;1.0
2022-12-31;6.Sábado;68190.0;Santander;Cimitarra;Urbana;Usuario de moto;;1.0
2022-12-31;6.Sábado;68679.0;Santander;San Gil;Urbana;Peatón;18:00 a 20:59;1.0
2022-12-31;6.Sábado;70001.0;Sucre;Sincelejo;Rural;Usuario de moto;;1.0
2022-12-31;6.Sábado;73168.0;Tolima;Chaparral;Urbana;Usuario de moto;;1.0
2022-12-31;6.Sábado;73268.0;Tolima;Espinal;Rural;Usuario de moto;;1.0
2022-12-31;6.Sábado;76520.0;Valle Del Cauca;Palmira;Rural;Usuario de V.Individual;;2.0
2022-12-31;6.Sábado;76834.0;Valle Del Cauca;Tulua;Urbana;Usuario de moto;;1.0
2022-12-31;6.Sábado;85250.0;Casanare;Paz Ariporo;Rural;Usuario de moto;;1.0
2023-01-01;7.Domingo;5001.0;Antioquia;Medellin;Urbana;Peatón;18:00 a 20:59;1.0
2023-01-01;7.Domingo;5093.0;Antioquia;Betulia;;Peatón;06:00 a 08:59;1.0
2023-01-01;7.Domingo;5154.0;Antioquia;Caucasia;Urbana;Usuario de moto;;1.0
2023-01-01;7.Domingo;5209.0;Antioquia;Concordia;Rural;Usuario de moto;06:00 a 08:59;1.0
2023-01-01;7.Domingo;5212.0;Antioquia;Copacabana;Urbana;Usuario de moto;;1.0
2023-01-01;7.Domingo;5585.0;Antioquia;Puerto Nare;Rural;Usuario de moto;;1.0
2023-01-01;7.Domingo;5790.0;Antioquia;Taraza;Urbana;Usuario de moto;;1.0
2023-01-01;7.Domingo;5885.0;Antioquia;Yali;Rural;Usuario de V.Individual;12:00 a 14:59;1.0
2023-01-01;7.Domingo;8001.0;Atlantico;Barranquilla;Urbana;Usuario de moto;18:00 a 20:59;1.0
;7.Domingo;8606.0;Atlantico;Repelon;Rural;Usuario de moto;15:00 a 17:59;1.0
2023-01-01;7.Domingo;8638.0;Atlantico;Sabanalarga;Urbana;Peatón;00:00 a 02:59;1.0
2023-01-01;7.Domingo;8758.0;Atlantico;Soledad;Urbana;Usuario de moto;00:00  a  02:59;1.0
2023-01-01;7.Domingo;11001.0;Bogota Dc;Bogota;Urbana;Peatón;03:00 a 05:59;1.0
2023-01-01;7.Domingo;13001.0;Bolivar;Cartagena;Urbana;Usuario de moto;;2.0
2023-01-01;7.Domingo;13222.0;Bolivar;Clemencia;Urbana;Usuario de moto;21:00 a 23:59;1.0
2023-01-01;7.Domingo;13433.0;Bolivar;Mahates;Urbana;Usuario de moto;;1.0
2023-01-01;7.Domingo;17380.0;Caldas;La Dorada;Urbana;Peatón;00:00 a 02:59;1.0
2023-01-01;7.Domingo;19532,0;Cauca;Patia;Rural;Peatón;03:00 a 05:59;1.0
2023-01-01;7.Domingo;19532.0;Cauca;Patia;Rural;Usuario de moto;;1.0
2023-01-01;7.Domingo;20013.0;Cesar;Agustin Codazzi;Urbana;Usuario de moto;03:00 a 05:59;1.0
2023-01-01;7.Domingo;20060.0;Cesar;Bosconia;Urbana;Usuario de moto;09:00 a 11:59;1.0
2023-01-01;7.Domingo;20238.0;Cesar;El Copey;Urbana;Usuario  de  bicicleta;12:00 a 14:59;1.0
2023-01-01;7.Domingo;23001.0;Cordoba;Monteria;Rural;Usuario de V.Individual;03:00 a 05:59;1.0
2023-01-01;7.Domingo;23001.0;Cordoba;Monteria;Urbana;Usuario de moto;;1.0
2023-01-01;7.Domingo;23675.0;Cordoba;San Bernardo Del Viento;Rural;Usuario de moto;;1.0
2023-01-01;7.Domingo;25402.0;Cundinamarca;La Vega;Rural;Usuario de moto;;1.0
2023-01-01;7.Domingo;25769.0;Cundinamarca;Subachoque;Rural;Usuario de moto;18:00 a 20:59;1.0
2023-01-01;7.Domingo;41001.0;Huila;Neiva;Urbana;Usuario de moto;;1.0
2023-01-01;7.Domingo;41668.0;Huila;San Agustin;Rural;USUARIO DE MOTO;;2.0
2023-01-01;7.Domingo;44430.0;La Guajira;Maicao;Urbana;Usuario de bicicleta;;1.0
2023-01-01;7.Domingo;50001.0;Meta;Villavicencio;Urbana;Peatón;;1.0
2023-01-01;7.Domingo;50006.0;Meta;Acacias;Rural;;;1.0
2023-01-01;7.Domingo;52001.0;Narino;Pasto;Urbana;Usuario de moto;06:00 a 08:59;1.0
2023-01-01;7.Domingo;52683.0;Narino;Sandona;Rural;Peatón;;1.0
2023-01-01;7.Domingo;52835.0;Narino;Tumaco;Rural;Usuario de moto;06:00 a 08:59;1.0
2023-01-01;7.Domingo;54099.0;Norte Santander;Bochalema;Urbana;Peatón;;1.0
2023-01-01;7.Domingo;54874.0;Norte Santander;Villa Del Rosario;Urbana;Usuario de moto;06:00 a 08:59;1.0
2023-01-01;7.Domingo;63401.0;Quindio;La Tebaida;Urbana;Usuario de moto;;1.0
2023-01-01;7.Domingo;66001.0;Risaralda;Pereira;Urbana;Usuario de V.Individual;03:00 a 05:59;1.0
2023-01-01;7.Domingo;66170.0;Risaralda;Dosquebradas;Urbana;Peatón;03:00 a 05:59;1.0
2023-01-01;7.Domingo;68190.0;;Cimitarra;Rural;Usuario de moto;;2.0
2023-01-01;7.Domingo;70001.0;Sucre;Sincelejo;;Usuario de moto;;1.0
2023-01-01;7.Domingo;70708.0;Sucre;San Marcos;Rural;Usuario de moto;21:00 a 23:59;1.0
2023-01-01;7.Domingo;70708.0;Sucre;San Marcos;Urbana;Usuario de moto;09:00 a 11:59;1.0
2023-01-01;7.Domingo;73217.0;Tolima;Coyaima;Rural;Usuario de moto;;1.0
2023-01-01;7.Domingo;73268.0;Tolima;Espinal;Rural;Usuario de moto;;1.0
2023-01-01;;73268.0;Tolima;Espinal;Urbana;Usuario de moto;15:00 a 17:59;1.0
2023-01-01;7.Domingo;73349.0;Tolima;Honda;Rural;Usuario de moto;06:00 a 08:59;1.0
2023-01-01;7.Domingo;76001.0;Valle Del Cauca;Cali;Urbana;Peatón;;1.0
2023-01-01;7.Domingo;76001.0;Valle Del Cauca;Cali;Urbana;Usuario de moto;;3.0
2023-01-01;7.Domingo;76001.0;Valle Del Cauca;Cali;Urbana;Usuario de moto;09:00 a 11:59;1.0
2023-01-01;7.Domingo;76318.0;Valle Del Cauca;Guacari;Urbana;Usuario de moto;15:00 a 17:59;1.0
2023-01-01;7.Domingo;76520.0;Valle Del Cauca;Palmira;Urbana;Usuario de V.Individual;;1.0
2023-01-01;7.Domingo;76834.0;Valle Del Cauca;Tulua;Urbana;Usuario de moto;03:00 a 05:59;1.0
2023-01-01;7.Domingo;76834.0;Valle Del Cauca;Tulua;Urbana;Usuario de moto;18:00 a 20:59;1.0
2023-01-01;7.Domingo;85001.0;Casanare;Yopal;Urbana;Usuario de moto;;1.0
2023-01-01;7.Domingo;85010.0;Casanare;Aguazul;Rural;Usuario de V.Individual;;1.0
2023-01-01;7.Domingo;85430.0;Casanare;Trinidad;Sin Información;Usuario de moto;;1.0
2023-01-06;5.Viernes;11001.0;Bogota Dc;Bogota;Urbana;Usuario de moto;;1.0
;5.Viernes;13654.0;Bolivar;San Jacinto;Urbana;Usuario de moto;21:00 a 23:59;1.0
2023-01-06;5.Viernes;20250.0;Cesar;El Paso;Urbana;Usuario T.Carga;09:00 a 11:59;1.0
2023-01-06;5.Viernes;41001.0;Huila;Neiva;Urbana;Peatón;;1.0
2023-01-06;5.Viernes;50150.0;Meta;Castilla La Nueva;Rural;Usuario de moto;15:00 a 17:59;1.0
2023-01-06;5.Viernes;52001.0;;Pasto;Urbana;Usuario de moto;00:00 a 02:59;1.0
2023-01-06;5.Viernes;54518.0;Norte Santander;Pamplona;Rural;Usuario de moto;;1.0
2023-01-06;5.Viernes;63001.0;Quindio;Armenia;Sin Información;Usuario de moto;;1.0
2023-01-06;5.Viernes;66170.0;Risaralda;Dosquebradas;Urbana;Usuario de moto;21:00 A 23:59;2.0
2023-01-06;5.Viernes;73283.0;Tolima;Fresno;Rural;Usuario de bicicleta;;1.0
2023-01-06;5.Viernes;76001.0;Valle Del Cauca;Cali;Urbana;Usuario de bicicleta;;1.0
2023-01-06;5.Viernes;76001.0;Valle Del Cauca;Cali;Urbana;Usuario de moto;;1.0
2023-01-07;6.Sábado;5045.0;Antioquia;Apartado;Urbana;Usuario de bicicleta;15:00 a 17:59;1.0
2023-01-07;6.Sábado;5318.0;Antioquia;Guarne;Rural;Usuario de V.Individual;03:00 a 05:59;1.0
2023-01-07;6.Sábado;5847.0;Antioquia;Urrao;Rural;Usuario de moto;;1.0
2023-01-07;6.Sábado;11001.0;Bogota Dc;Bogota;Urbana;Usuario de moto;;1.0
2023-01-07;6.Sábado;18479.0;Caqueta;Morelia;Rural;Usuario de moto;;1.0
2023-01-07;6.Sábado;19807.0;Cauca;Timbio;Urbana;Peatón;09:00 a 11:59;1.0
2023-01-07;6.Sábado;25183.0;Cundinamarca;Choconta;Urbana;Usuario de V.Individual;00:00 a 02:59;1.0
2023-01-07;6.Sábado;25307.0;Cundinamarca;Girardot;Urbana;Peatón;;1.0
2023-01-07;6.Sábado;25486.0;Cundinamarca;Nemocon;Rural;Usuario de moto;;1.0
2023-01-07;6.Sábado;25754.0;Cundinamarca;Soacha;Urbana;Peatón;;1.0
2023-01-07;6.Sábado;25843.0;Cundinamarca;Villa San Diego Ubate;Rural;Usuario de moto;15:00 a 17:59;1.0
2023-01-07;6.Sábado;41001.0;Huila;Neiva;Urbana;Usuario de moto;;1.0
2023-01-07;6.Sábado;41016.0;Huila;Aipe;Urbana;Usuario de moto;18:00 a 20:59;1.0
2023-01-07;6.Sábado;47189.0;Magdalena;Cienaga;Urbana;Usuario de moto;;1.0
2023-01-07;6.Sábado;52835,0;Narino;Tumaco;Urbana;Usuario de moto;09:00 a 1:59;1.0
2023-01-07;6.Sábado;68081.0;Santander;Barrancabermeja;Rural;Usuario de moto;12:00 a 14:59;1.0
2023-01-07;6.Sábado;76036.0;Valle Del Cauca;Andalucia;Urbana;Usuario de moto;06:00 a 08:59;1.0
2023-01-07;6.Sábado;76147.0;Valle Del Cauca;Cartago;Urbana;usuario de moto;;1.0
2023-01-07;6.Sábado;76318.0;Valle Del Cauca;Guacari;Rural;Usuario de V.Individual;12:00 a 14:59;1.0
2023-01-07;6.Sábado;76616.0;Valle Del Cauca;Riofrio;Rural;Usuario de moto;;1.0
2023-01-07;6.Sábado;99001.0;Vichada;Puerto Carreno;Urbana;Usuario de moto;18:00 a 20:59;1.0
2023-01-07;6.Sábado;99624.0;Vichada;Santa  Rosalia;Urbana;Usuario de moto;18:00 a 20:59;1.0
2023-01-08;7Domingo;5030.0;Antioquia;Amaga;Urbana;Usuario de V.Individual;09:00 a 11:59;1,0
2023-01-08;7.Domingo;5113.0;Antioquia;Buritica;Rural;Usuario de V.Individual;;1.0
2023-01-08;7.Domingo;5154.0;Antioquia;Caucasia;Rural;Usuario de moto;;2.0
2023-01-08;7.Domingo;5266.0;Antioquia;Envigado;Urbana;Usuario de V.Individual;06:00 a 08:59;1.0
2023-01-08;7.Domingo;5490.0;Antioquia;Necocli;Rural;Usuario de moto;06:00 a 08:59;1.0
2023-01-08;7.Domingo;11001.0;Bogota Dc;Bogota;Urbana;Usuario de moto;;1.0
2023-01-08;7.Domingo;11001.0;Bogota Dc;Bogota;Urbana;Usuario de moto;00:00 a 02:59;1.0
2023-01-08;7.Domingo;11001.0;Bogota Dc;Bogota;Urbana;Usuario de V.Individual;00:00 a 02:59;1.0
2023-01-08;7.Domingo;17524.0;Caldas;Palestina;Rural;Usuario de moto;;2.0
2023-01-08;7.Domingo;20001.0;Cesar;Valledupar;Urbana;;00:00 a 02:59;1.0
2023-01-08;7.Domingo;25594.0;Cundinamarca;Quetame;Rural;Usuario T.Pasajeros;09:00 a 11:59;1.0
2023-01-08;7.Domingo;41396.0;Huila;La Plata;Rural;Usuario de moto;;1.0
2023-01-08;7.Domingo;41551.0;Huila;Pitalito;Urbana;Peatón;15:00 a 17:59;1.0
2023-01-08;7.Domingo;44001.0;La Guajira;Riohacha;  Urbana  ;Usuario de moto;00:00 a 02:59;1.0
2023-01-08;7.Domingo;52001.0;Narino;Pasto;Urbana;Peatón;09:00 a 11:59;1.0
2023-01-08;7.Domingo;52838.0;Narino;Tuquerres;Rural;Usuario de V.Individual;00:00 a 02:59;2.0
2023-01-08;7.Domingo;52838.0;Narino;Tuquerres;Rural;Usuario de V.Individual;06:00 a 08:59;1.0
;7.Domingo;54001.0;Norte Santander;  Cucuta  ;Urbana;Peatón;12:00 a 14:59;1.0
2023-01-08;7.Domingo;63001.0;Quindio;Armenia;Urbana;Peatón;;1.0
2023-01-08;7.Domingo;68820.0;Santander;Tona;Urbana;Usuario de V.Individual;15:00 a 17:59;2.0
2023-01-08;7.Domingo;73268.0;Tolima;Espinal;Rural;Usuario de moto;;1.0
2023-01-08;7.Domingo;73349.0;Tolima;Honda;Rural;Usuario de moto;06:00 a 08:59;1.0
2023-01-09;1.Lunes;5001.0;Antioquia;Medellin;Urbana;Usuario de moto;15:00 a 17:59; 1.0 
2023-01-09;1.Lunes;5079.0;Antioquia;Barbosa;Rural;Usuario de moto;;1.0
2023-01-09;1.Lunes;5400.0;Antioquia;La Union;Rural;Usuario de moto;15:00 a 17:59;1.0
2023-01-09;1.Lunes;8638.0;Atlantico;Sabanalarga;Urbana;Usuario de moto;;1.0
2023-01-09;1.Lunes;19821.0;Cauca;Toribio;Rural;Usuario de moto;;1.0
2023-01-09;1.Lunes;20011.0;Cesar;Aguachica;Rural;Usuario de V.Individual;09:00 a 11:59;1.0
2023-01-09;1.Lunes;20013.0;Cesar;AGUSTIN CODAZZI;Rural;Usuario de moto;;1.0
2023-01-09;1.Lunes;23001.0;Cordoba;Monteria;Rural;Usuario de moto;00:00 a 02:59;1.0
2023-01-09;1.Lunes;23168.0;Cordoba;Chima;Rural;Usuario de moto;;1.0
2023-01-09;1.Lunes;23419.0;Cordoba;Los Cordobas;Rural;Usuario de moto;00:00 a 02:59;1.0
2023-01-09;1.Lunes;23807.0;Cordoba;Tierralta;Urbana;Usuario de moto;09:00 a 11:59;1.0
2023-01-09;1.Lunes;25328.0;Cundinamarca;Guayabal Siquima;Urbana;Usuario de V.Individual;;1.0
2023-01-09;1.Lunes;25535.0;Cundinamarca;Pasca;Rural;Usuario de V.Individual;;1.0
2023-01-09;1.Lunes;25781.0;Cundinamarca;Sutatausa;Rural;Usuario de moto;;1.0
2023-01-09;1.Lunes;47001.0;Magdalena;Santa Marta;Urbana;Usuario de moto;;1.0
2023-01-09;1.lunes;47030.0;Magdalena;Algarrobo;Urbana;Usuario de moto;09:00 a 11:59;1.0
2023-01-09;  1.Lunes  ;47245.0;Magdalena;El Banco;Urbana;Usuario de V.Individual;18:00 a 20:59;1.0
2023-01-09;1.Lunes;54001.0;Norte Santander;Cucuta;Urbana;Usuario de moto;12:00 a 14:59;1.0
2023-01-09;1.Lunes;68001.0;Santander;Bucaramanga;Urbana;Peatón;;1.0
2023-01-09;1.Lunes;68276.0;Santander;Floridablanca;Urbana;Usuario de moto;21:00 a 23:59;1.0
2023-01-09;1.Lunes;73624.0;Tolima;Rovira;Rural;Usuario de moto;;1.0
2023-01-09;1.Lunes;76111.0;Valle Del Cauca;Guadalajara Buga;Rural;Usuario de moto;;1.0
2023-01-09;1.Lunes;76126.0;Valle Del Cauca;Calima;Rural;Usuario de moto;03:00 a 05:59;1.0
2023-03-17;5.Viernes;5480.0;Antioquia;Mutata;Urbana;Usuario de moto;15:00 a 17:59;1.0
2023-03-17;5.Viernes;5837.0;Antioquia;Turbo;Rural;Usuario de moto;;1.0
2023-03-17;5.Viernes;11001.0;Bogota Dc;Bogota;Urbana;  Peatón  ;21:00 a 23:59;1.0
2023-03-17;5.Viernes;15176.0;Boyaca;Chiquinquira;Rural;Peatón;;1.0
2023-03-17;5.Viernes;20710.0;Cesar;San Alberto;Rural;Usuario T.Carga;06:00 a 08:59;1.0
2023-03-17;5.Viernes;25269.0;Cundinamarca;Facatativa;Rural;Usuario de moto;;1.0
2023-03-17;5.Viernes;41396.0;Huila;La Plata;Urbana;Peatón;;1.0
2023-03-17;5.Viernes;52356.0;Narino;Ipiales;Urbana;Peatón;06:00 a 08:59;1.0
;5.Viernes;54001.0;Norte Santander;Cucuta;Urbana;  Peatón  ;21:00 a 23:59;1.0
2023-03-17;5.Viernes;68081.0;Santander;Barrancabermeja;Urbana;Usuario de moto;21:00 a 23:59;1.0
2023-03-17;5.Viernes;76001.0;Valle Del Cauca;Cali;Urbana;Usuario de moto;00:00 a 02:59;1.0
2023-03-17;5.Viernes;76111.0;Valle Del Cauca;Guadalajara Buga;Sin Información;Peatón;;1.0
2023-03-17;5.Viernes;86001.0;Putumayo;Mocoa;Rural;Usuario de moto;;1.0
2023-03-17;5.Viernes; 86885.0 ;Putumayo;Villagarzon;Rural;Usuario de moto;;1.0
2023-03-18;6.Sábado;5001.0;Antioquia;Medellin;Urbana;Peatón;06:00 a 08:59;1.0
2023-03-18;6.Sábado;5631.0;Antioquia;Sabaneta;Urbana;Usuario de moto;03:00 a 05:59;1.0
2023-03-18;6.Sábado;5837.0;Antioquia;Turbo;Rural;Peatón;;1.0
2023-03-18;6.Sábado;8758.0;Atlantico;Soledad;Urbana;Usuario de moto;;1.0
2023-03-18;6.Sábado;11001.0;Bogota Dc;Bogota;Urbana;Peatón;;2.0
2023-03-18;6.Sábado;11001.0;Bogota Dc;Bogota;Urbana;Usuario de moto;;1.0
2023-03-18;6.Sábado;13001.0;Bolivar;Cartagena;Urbana;Peatón;;1.0
2023-03-18;6.Sábado;13001.0;Bolivar;Cartagena;Urbana;Usuario de moto;;1.0
2023-03-18;6.Sábado;15763.0;Boyaca;Sotaquira;Rural;Usuario de V.Individual;;1.0
2023-03-18;6.Sábado;17001.0;Caldas;Manizales;Urbana;Usuario de V.Individual;;1.0
2023-03-18;6.Sábado;25817.0;Cundinamarca;Tocancipa;Urbana;Usuario de moto;;1.0
2023-03-18;6.Sábado;47001.0;Magdalena;Santa Marta;Urbana;Usuario de V.Individual;;1.0
2023-03-18;6.Sábado;52356.0;Narino;Ipiales;Urbana;Peatón;;1.0
2023-03-18;6.Sábado;54099.0;Norte Santander;Bochalema;Rural;Usuario T.Carga;;1.0
2023-03-18;6.Sábado;68861.0;Santander;Velez;Urbana;Usuario de moto;21:00 a 23:59;1.0
2023-03-18;6.Sábado;70713.0;Sucre;San Onofre;Rural;Usuario de moto;;1.0
2023-03-18;6.Sábado;73001.0;Toima;Ibague;  Rural  ;Usuario de oto;;1.0
2023-03-18;6.Sábado;73001.0;Tolima;Ibague;Urbana;Peatón;;1.0
2023-03-18;6.Sábado;73671.0;Tolima;Saldana;Urbana;Usuario de moto;;1.0
2023-03-18;6.Sábado;76001.0;Valle Del Cauca;Cali;Urbana;Usuario de bicicleta;15:00 a 17:59;1.0
2023-03-18;6.Sábado;76100.0;Valle Del Cauca;Bolivar;Rural;usuario t.carga;;1.0
2023-03-18;6.Sábado;81300.0;Arauca;Fortul;Rural;Usuario de moto;;1.0
2023-03-18;6.Sábado;85010.0;Casanare;Aguazul;Rural;Usuario de moto;;1.0
2023-03-18;6.Sábado;85410.0;  Casanare  ;Tauramena;Rural;Usuario de moto;;1.0
2023-03-18;6.Sábado;88001.0;Archipielago San Andres, Providencia Y Santa Catalina;San Andres;Urbana;Usuario de moto;;1.0
2023-03-19;7.Domingo;5001.0;Antioquia;Medellin;Urbana;Usuario de moto;21:00 a 23:59;1.0
2023-03-19;7.Domingo;5147.0;  Antioquia  ;Carepa;Urbana;Usuario de moto;;1.0
2023-03-19;7.Domingo;13001.0;Bolivar;Cartagena;Rural;Usuario de V.Individual;;2.0
2023-03-19;7.Domingo;15223.0;Boyaca;Cubara;Rural;Usuario de moto;;1.0
2023-03-19;7.Domingo;15664.0;Boyaca;San Jose Pare;Rural;Usuario de moto;00:00 a 02:59;1.0
2023-03-19;7.Domingo;41770.0;Huila;Suaza;Rural;Usuario de moto;09:00 a 11:59;1.0
2023-03-19;7.Domingo;44430.0;  La Guajira  ;Maicao;Urbana;Peatón;03:00 a 05:59;1.0
2023-03-19;7.Domingo;50001.0;Meta;Villavicencio;Rural;Usuario de moto;18:00 a 20:59;1.0
2023-03-19;7.Domingo;50313.0;Meta;Granada;Rural;Usuario de moto;;1.0
2023-03-19;7.Domingo;50313.0;Meta;Granada;Rural;Usuario de moto;00:00 a 02:59;1.0
2023-03-19;7.Domingo;52227.0;Narino;Cumbal;Urbana;Peatón;;1.0
2023-03-19;7.Domingo;52356.0;Narino;Ipiales;Urbana;Peatón;;1.0
2023-03-19;7.Domingo;52835.0;Narino;Tumaco;Rural;Usuario de moto;21:00 a 23:59;2.0
2023-03-19;7.Domingo;52835.0;Narino;Tumaco;Urbana;Usuario de moto;21:00 a 23:59;1.0
2023-03-19;7.Domingo;54405.0;Norte Santander;Los Patios;Urbana;Peatón;;1.0
2023-03-19;7.Domingo;63001.0;Quindio;Armenia;Urbana;Peatón;;1.0
2023-03-19;7.Domingo;70708.0;Sucre;San Marcos;Rural;Usuario de moto;;1.0
2023-03-19;7.Domingo;73001.0;Tolima;Ibague;Urbana;Peatón;18:00 a 20:59;1.0
2023-03-19;7.Domingo;73283.0;Tolima;Fresno;Rural;Usuario de moto;12:00 a 14:59;1.0
2023-03-19;7Domingo;76109.0;Valle Del Cauca;Buenaventura;Urbana;Usuario de V.Individual;;1.0
2023-03-19;7.Domingo;76233.0;Valle Del Cauca;Dagua;Urbana;Usuario de moto;;1.0
2023-03-19;;76823.0;Valle Del Cauca;Toro;Urbana;Usuario de moto;;1.0
2023-03-19;7.Domingo;81300.0;Arauca;Fortul;Rural;Usuario de moto;18:00 a 20:59;1.0
2023-03-19;7.Domingo;81794.0;Arauca;Tame;Urbana;Usuario de moto;;1.0
2023-03-19;7.Domingo;85001.0;Casanare;Yopal;Rural;Usuario de moto;;1.0
2023-03-19;7.Domingo;85010.0;Casanare;Aguazul;Rural;Usuario de moto;;1.0
2023-03-19;7.Domingo;95001.0;Guaviare;San Jose Del Guaviare;Rural;Usuario de moto;;1.0
2023-03-20;1.Lunes;5001.0;Antioquia;Medellin;Urbana;Peatón;18:00 a 20:59;1.0
2023-03-20;1.Lunes;5376.0;Antioquia;La Ceja;Rural;Usuario de moto;;1.0
2023-03-20;1.Lunes;;Antioquia;  Mutata  ;Rural;Peatón;06:00 a 08:59;1.0
2023-03-20;1.Lunes;5615.0;Antioquia;Rionegro;Urbana;Usuario de moto;;1.0
2023-03-20;1.Lunes;5649.0;Antioquia;San Carlos;Rural;Usuario de moto;;1.0
2023-03-20;1.Lunes;5837.0;Antioquia;Turbo;Urbana;Usuario de moto;;1.0
2023-03-20;1.Lunes;5842.0;Antioquia;Uramita;Rural;Peatón;03:00 a 05:59;1.0
2023-03-20;1.Lunes;11001.0;Bogota Dc;Bogota;Urbana;Usuario de moto;03:00 a 05:59;1.0
2023-03-20;1.Lunes;11001.0;Bogota Dc;Bogota;Urbana;Usuario de moto;12:00 a 14:59;1.0
2023-03-20;1.Lunes;13001.0;Bolivar;Cartagena;Urbana;Usuario de moto;;1.0
2023-03-20;1.Lunes;13836.0;Bolivar;Turbaco;Urbana;Usuario de moto;;1.0
;1.Lunes;15238.0;Boyaca;Duitama;Rural;Peatón;;1.0
2023-03-20;1.Lunes;20060.0;Cesar;Bosconia;Rural;Usuario de moto;18:00 a 20:59;1.0
2023-03-20;1.Lunes;25535.0;Cundinamarca;Pasca;Rural;Usuario de moto;15:00 a 17:59;1.0
2023-03-20;1.Lunes;25754.0;Cundinamarca;Soacha;Urbana;Peatón;;1.0
2023-03-20;1.Lunes;41551.0;Huila;Pitalito;Rural;Usuario de moto;;1.0
2023-03-20;1.Lunes;47001.0;Magdalena;Santa Marta;Urbana;Usuario de moto;;1.0
2023-03-20;1.Lunes;50001.0;Meta;Villavicencio;Urbana;Peatón;09:00 a 11:59;1.0
2023-03-20;1.Lunes;66400.0;Risaralda;La Virginia;Rural;Usuario de moto;;1.0
2023-03-20;1.Lunes;76318.0;Valle Del Cauca;Guacari;Rural;Peatón;21:00 a 23:59;1.0
2023-03-20;1.Lunes;76670.0;Valle Del Cauca;San Pedro;Rural;Usuario de moto;;2.0
2023-03-20;1.Lunes;76892.0;VALLE DEL CAUCA;Yumbo;Urbana;Usuario de moto;;1.0
2023-03-20;1.Lunes;81736.0;Arauca;Saravena;Rural;Usuario de moto;;1.0
;5.Viernes;5001.0;Antioquia;Medellin;Urbana;Peatón;06:00 a 08:59;1.0
2023-03-31;;5001.0;Antioquia;Medellin;Urbana;Usuario de moto;06:00 a 08:59;1.0
2023-03-31;5.Viernes;;Antioquia;Bello;Urbana;Usuario de moto;15:00 a 17:59;1.0
2023-03-31;5.Viernes;5088.0;Antioquia;Bello;Urbana;Usuario de V.Individual;15:00 a 17:59;1.0
2023-03-31;5.Viernes;;Atlantico;Barranquilla;Urbana;Usuario de moto;;
2023-03-31;5.Viernes;11001.0;Bogota Dc;Bogota;Urbana;Usuario de bicicleta;;1.0
2023-03-31;5.Viernes;11001.0;Bogota Dc;Bogota;Urbaa;Usuario de moto;21:00 a 23:59;2.0
2023-03-31;5.Viernes;19212.0;Cauca;Corinto;Rural;Usuario de bicicleta;;1.0
2023-03-31;5.Viernes;44874.0;La Guajira;Villanueva;Urbana;Usuario de moto;21:00 a 23:59;1.0
2023-03-31;5.Viernes;54743.0;Norte Santander;Silos;Rural;Usuario de moto;21:00 a 23:59;1.0
2023-03-31;5.Viernes;81001.0;Arauca;Arauca;Urbana;Usuario de V.Individual;;1.0
2023-03-31;5.Viernes;85250.0;Casanare;Paz Ariporo;Rural;Usuario de moto;;1.0
2023-04-01;6.Sábado;5001.0;Antioquia;Medellin;Urbana;Usuario de moto;;1.0
2023-04-01;6.Sábado;5088.0;Antioquia;Bello;Urbana;Peatón;06:00 a 08:59;1.0
;6.Sábado;5129.0;antioquia;Caldas;Urbana;Peatón;;1.0
2023-04-01;6.Sábado;5234.0;Antioquia;Dabeiba;Rural;Usuario de V.Individual;12:00 a 14:59;1.0
2023-04-01;6.Sábado;5579.0;Antioquia;Puerto Berrio;Rural;USUARIO DE MOTO;;1.0
2023-04-01;6.Sábado;8001.0;Atlantico;Barranquilla;Urbana;Peatón;06:00 a 08:59;1.0
2023-04-01;6.Sábado;11001.0;bogota dc;Bogota;Urbana;Peatón;;1.0
2023-04-01;6.Sábado;11001.0;Bogota Dc;Bogota;Urbana;Usuario de moto;03:00 a 05:59;2.0
2023-04-01;6.Sábado;11001.0;Bogota Dc;Bogota;Urbana;Usuario de moto;12:00 a 14:59;1.0
2023-04-01;6.Sábado;17877.0;Caldas;Viterbo;Rural;Usuario de moto;21:00 a 23:59;1.0
2023-04-01;6.Sábado;19001.0;Cauca;Popayan;Urbana;Peatón;;1.0
2023-04-01;6.Sábado;19455.0;Cauca;;Rural;usuario de moto;18:00 a 20:59;1.0
2023-04-01;6.Sábado;19573.0;Cauca;Puerto Tejada;Rural;Usuario de moto;;2.0
