FechaVersion;AnoHecho;MesOCurrencia;CodigoMunicipioHecho;Departamento;Municipio;Zona;Sexo;Edad;UsuarioVia;TipoVehiculoGrupo;ObjetoColision;ConteoRegistros
2025-08-31;2025.0;06.Junio;20400.0;Cesar;La Jagua Ibirico;Urbana;Hombre;60.0;Usuario de moto;Motocicleta;Transporte de carga;1.0
2025-08-31;2025.0;06.Junio;20550.0;Cesar;Pelaya;Urbana;Hombre;26.0;Usuario de moto;Motocicleta;Motocicleta;1.0
2025-08-31;2025.0;06.Junio;20710.0;Cesar;San Alberto;Rural;Hombre;32.0;Usuario de moto;Motocicleta;No aplica;1.0
2025-08-31;2025.0;06.Junio;23001.0;Cordoba;Monteria;Rural;Hombre;33.0;Usuario T.Carga;Transporte De Carga;Transporte de pasajeros;1.0
2025-08-31;2025.0;06.Junio;23001.0;Cordoba;Monteria;Rural;Hombre;38.0;Usuario de V.Individual;Transporte Individual;Objeto fijo;1.0
2025-08-31;2025.0;06.Junio;23001.0;Cordoba;Monteria;Urbana;Hombre;26.0;Usuario de moto;Motocicleta;No aplica;1.0
2025-08-31;2025.0;06.Junio;23001.0;Cordoba;Monteria;Urbana;Hombre;30.0;Usuario de moto;Motocicleta;Transporte individual;1.0
2025-08-31;2025,0;06.Junio;23001.0;Cordoba;Monteria;Urbana;Hombre;46.0;Usuario de moto;Motocicleta;Motocicleta;1.0
2025-08-31;2025.0;06.Junio;23001.0;Cordoba;Monteria;Urbana;;60.0;Usuario de moto;Motocicleta;Motocicleta;1.0
2025-08-31;2025.0;06.Junio;23001.0;Cordoba;Monteria;Urbana;Mujer;69.0;Peatón;No Aplica;Motocicleta;1.0
2025-08-31;2025.0;06.Junio;23079.0;Cordoba;Buenavista;Rural;Hombre;33.0;Usuario de moto;Motocicleta;Transporte de carga;1.0
2025-08-31;2025.0;06.Junio; 23079.0 ;Cordoba;Buenavista;Urbana;Hombre;30.0;Usuario de moto;Motocicleta;Transporte de carga;1.0
2025-08-31;2025.0;06.Junio;23079.0;Cordoba;Buenavista;Urbana;Hombre;69.0;Usuario de moto;Motocicleta;Objeto fijo;1.0
2025-08-31;2025.0;06.Junio;23090.0;Cordoba;Canalete;Urbana;Mujer;63.0;Usuario de moto;Motocicleta;No aplica;1.0
2025-08-31;2025.0;06.Junio;23162.0;Cordoba;Cerete;Rural;Hombre;53.0;Usuario de moto;Motocicleta;Transporte individual;1.0
2025-08-31;2025.0;06.Junio;23162.0;Cordoba;Cerete;Urbana;Hombre;74.0;Usuario de moto;Motocicleta;Motocicleta;1.0
2025-08-31;2025.0;06.Junio;23350.0;Cordoba;La Apartada;Urbana;Hombre;41.0;Usuario de moto;Motocicleta;Transporte de carga;1.0
2025-08-31;2025.0;06.Junio;23350.0;Cordoba;La Apartada;Urbana;Hombre;68.0;Usuario de moto;Motocicleta;No aplica;1.0
2025-08-31;2025.0;06.Junio;23417.0;Cordoba;Lorica;Rural;Hombre;17.0;Usuario de moto;Motocicleta;Objeto fijo;1.0
2025-08-31;2025.0;06.Junio;23419.0;Cordoba;Los Cordobas;Urbana;Mujer;40.0;Usuario de moto;Motocicleta;Transporte de pasajeros;1.0
2025-08-31;2025.0;06.Junio;23466.0;Cordoba;Montelibano;Urbana;;21.0;Usuario de moto;Motocicleta;Motocicleta;1.0
2025-08-31;2025.0;06.Junio;23570.0;Cordoba;Pueblo Nuevo;Urbana;Hombre;74.0;Usuario de bicicleta;Bicicleta;Motocicleta;1.0
2025-08-31;2025.0;06.Junio;23580.0;Cordoba;Puerto Libertador;Urbana;Mujer;82.0;;No Aplica;Transporte individual;1.0
2025-08-31;2025.0;06.Junio;23586.0;Cordoba;Purisima;Rural;hombre;18.0;Usuario de moto;Motocicleta;Motocicleta;1.0
2025-08-31;2025.0;06.Junio;23660.0;Cordoba;Sahagun;Rural;Hombre;42.0;Usuario de moto;Motocicleta;Transporte de carga;1.0
2025-08-31;2025.0;06.Junio;23660.0;Cordoba;Sahagun;Urbana;Mujer;17.0;Usuario T.Carga;Transporte De Carga;No aplica;1.0
2025-08-31;2025.0;06.Junio;23672.0;Cordoba;San Antero;Urbana;Hombre;30.0;Usuario de moto;Motocicleta;No aplica;1.0
2025-08-31;2025.0;06.Junio;23815.0;Cordoba;Tuchin;Rural;Hombre;62.0;Peatón;No Aplica;Motocicleta;1.0
2025-08-31;2025.0;06.Junio;25040.0;Cundinamarca;Anolaima;Rural;Hombre;28.0;Usuario de moto;Motocicleta;Motocicleta;1.0
2025-08-31;2025.0;06.Junio;25095.0;Cundinamarca;  Bituima  ;Rural;Hombre;48.0;Usuario de V.Individual;Transporte Individual;No aplica;1.0
2025-08-31;2025.0;06.Junio;25095.0;Cundinamarca;Bituima;Rural;Mujer;39.0;Usuario de V.Individual;Transporte Individual;No aplica;1.0
2025-08-31;2025.0;06.Junio;25126.0;Cundinamarca;Cajica;Urbana;Hombre;26.0;Usuario de moto;Motociceta;Objeto fijo;1.0
2025-08-31;2025.0;06.Junio;25148.0;Cundinamarca;Caparrapi;Urbana;Hombre;58.0;Usuario de V.Individual;Transporte Individual;Transporte individual;1.0
2025-08-31;2025.0;06.Junio;25175.0;Cundinamarca;Chia;Rural;Hombre;9.0;Usuario de V.Individual;Transporte Individual;Objeto fijo;1.0
2025-08-31;2025.0;06.Junio;25175.0;Cundinamarca;Chia;Sin Información;Hombre;36.0;Usuario de moto;Motocicleta;Objeto fijo;1.0
2025-08-31;2025.0;06.Junio;25183.0;Cundinamarca;Choconta;Rural;Hombre;43.0;Usuario de V.Individual;Transporte Individual;Transporte de carga;1.0
2025-08-31;2025.0;06.Junio;25214.0;Cundinamarca;Cota;Rural;Hombre;25.0;Usuario de moto;Motocicleta;Transporte de carga;1.0
2025-08-31;2025.0;06.Junio;25214.0;Cundinamarca;Cota;Urbana;Hombre;31.0;Peatón;No Aplica;Motocicleta;1.0
2025-08-31;2025.0;06.Junio;25214.0;Cundinamarca;Cota;Urbana;Hombre;39.0;Peatn;No Aplica;Transporte de carga;1.0
2025-08-31;;06.Junio;25245.0;Cundinamarca;El Colegio;Rural;Hombre;53.0;Usuario de moto;Motocicleta;No aplica;1.0
2025-08-31;2025.0;06.Junio;25269.0;Cundinamarca;Facatativa;Urbana;Hombre;23.0;Usuario de moto;Motocicleta;Objeto fijo;1.0
2025-08-31;2025.0;06.Junio;25286.0;Cundinamarca;Funza;Urbana;Hombre;21.0;Usuario de moto;Motocicleta;Transporte de carga;1.0
2025-08-31;2025.0;06.Juio;25286.0;Cundinamarca;Funza;Urbana;Hombre;31.0;Usuario de moto;Motocicleta;Transporte de carga;1.0
2025-08-31;2025.0;06.Junio;25290.0;Cundinamarca;Fusagasuga;Rural;Hombre;21.0;Peatón;No Aplica;Motocicleta;1.0
2025-08-31;2025.0;06.Junio;25290.0;Cundinamarca;Fusagasuga;Sin Información;Hombre;61.0;Peatón;No Aplica;Transporte individual;1.0
2025-08-31;2025.0;06.Junio;25290.0;Cundinamarca;Fusagasuga;Sin Información;Hombre;72.0;Peatón;No Aplica;Transporte individual;1.0
2025-08-31;2025.0;06.Junio;25290.0;Cundinamarca;Fusagasuga;Sin Información;Mujer;25.0;Usuario de moto;Motocicleta;Transporte individual;1.0
2025-08-31;2025.0;06.Junio;25290.0;Cundinamarca;Fusagasuga;Urbana;Hombre;30.0;Usuario de moto;Motocicleta;Transporte individual;1.0
2025-08-31;2025.0;06.Junio;25290.0;Cundinamarca;Fusagasuga;Urbana;Hombre;58.0;Usuario de V.Individual;Transporte Individual;Objeto fijo;1.0
2025-08-31;2025.0;06.Junio;25320.0;Cundinamarca;Guaduas;Rural;Hombre;68.0;Usuario de moto;Motocicleta;Objeto fijo;1.0
2025-08-31;2025.0;06.Junio;25322.0;Cundinamarca;Guasca;Urbana;Hombre;28.0;Usuario de moto;Motocicleta;Transporte de pasajeros;1.0
2025-08-31;2025.0;06.Junio;;Cundinamarca;La Calera;Rural;Hombre;26.0;Usuario de moto;Motocicleta;Objeto fijo;1.0
2025-08-31;2025.0;06.Junio;25386.0;Cundinamarca;La Mesa;Rural;Hombre;41.0;Usuario de V.Individual;Transporte Individual;Transporte individual;1.0
2025-08-31;2025.0;06.Junio;25386.0;Cundinamarca;la mesa;Urbana;Mujer;33.0;Usuario de moto;Motocicleta;No aplica;1.0
2025-08-31;2025.0;06.junio;25402.0;Cundinamarca;La Vega;Urbana;Hombre;45.0;Peatón;No Aplica;Transporte individual;1.0
2025-08-31;2025.0;06.Junio;25438.0;Cundinamarca;Medina;Rural;Mujer;15.0;Usuario de moto;Motocicleta;No aplica;1.0
;2025.0;;25473.0;Cundinamarca;Mosquera;Rural;Hombre;23.0;Usuario de moto;Motocicleta;Transporte individual;1.0
2025-08-31;2025.0;06.JUNIO;25473.0;Cundinamarca;Mosquera;Rural;Hombre;38.0;Usuario de moto;Motocicleta;Transporte individual;1.0
2025-08-31;2025.0;06.Junio;25473.0;Cundinamarca;Mosquera;Rural;Mujer;81.0;Usuario de V.Individual;Transporte Individual;Transporte de carga;1.0
2025-08-31;2025.0;06.Junio;25473.0;Cundinamarca;Mosquera;Urbana;Hombre;40.0;Usuario de moto;Motocicleta;Transporte de carga;1.0
2025-08-31;;06.Junio;25473.0;Cundinamarca;Mosquera;Urbana;Hombre;;Usuario de moto;Motocicleta;Objeto fijo;1.0
2025-08-31;2025.0;06.Junio;25473.0;Cundinamarca;Mosquera;;Hombre;74.0;Usuario de bicicleta;Bicicleta;No aplica;1.0
2025-08-31;2025.0;06.Junio;25599.0;Cundinamarca;Apulo;;Hombre;28.0;Usuario de moto;Motocicleta;Sin info.;1.0
2025-08-31;2025.0;06.Junio;25658.0;Cundinamarca;San Francisco;Rural;Hombre;22.0;Usuario de moto;Motocicleta;Objeto fijo;1.0
2025-08-31;2025.0;06.Junio;25658.0;Cundinamarca;San Francisco;Sin Información;Hombre;39.0;Usuario de moto;Motocicleta;Transporte de carga;1.0
2025-08-31;2025.0;06.Junio;25740.0;Cundinamarca;Sibate;Urbana;Hombre;51.0;Usuario de V.Individual;Transporte Individual;Objeto  fijo;1.0
2025-08-31;2025.0;06.Junio;25743.0;Cundinamarca;Silvania;Rural;Mujer;22.0;Peatón;No Aplica;Transporte individual;1.0
2025-08-31;2025.0;06.Junio;25754.0;Cundinamarca;Soacha;urbana;Hombre;27.0;Usuario de moto;Motocicleta;Objeto fijo;1.0
2025-08-31;2025.0;06.Junio;25754.0;Cundinamarca;Soacha;Urbana;Hombre;31.0;Usuario de moto;Motocicleta;Transporte de carga;1.0
2025-08-31;2025.0;06.Junio;25754.0;  Cundinamarca  ;Soacha;Urbana;Hombre;33.0;Usuario de bicicleta;;Transporte de carga;1.0
2025-08-31;;06.Junio;25779.0;Cundinamarca;Susa;Rural;Hombre;51.0;Usuario de moto;Motocicleta;Transporte individual;1.0
2025-08-31;2025.0;06.Junio;25781.0;Cundinamarca;Sutatausa;Rural;Hombre;29.0;Usuario de moto;Motocicleta;Objeto fijo;1.0
2025-08-31;2025.0;06.Junio;25817.0;Cundinamarca;Tocancipa;Rural;Hombre;28.0;Usuario de moto;Motocicleta;Motocicleta;1.0
2025-08-31;2025.0;06.Junio;25843.0;Cundinamarca;Villa San Diego Ubate;Rural;Hombre;68.0;Usuario de bicicleta;Bicicleta;Objeto fijo;1.0
2025-08-31;2025.0;06.Junio;25843.0;Cundinamarca;Villa San Diego Ubate;Urbana;Hombre;33.0;Usuario de moto;Motocicleta;Objeto fijo;1.0
;2025.0;06.Junio;25873.0;Cundinamarca;Villapinzon;Rural;Mujer;80.0;Usuario de V.Individual;Transporte Individual;Sin info.;1.0
2025-08-31;2025.0;06.Junio;25875.0;Cundinamarca;Villeta;Rural;Mujer;37.0;Usuario de moto;Motocicleta;Motocicleta;1.0
2025-08-31;2025.0;06.Junio;25878.0;Cundinamarca;Viota;Rural;Hombre;21.0;Usuario de moto;Motocicleta;Transporte de carga;1.0
2025-08-31;2025.0;06.Junio;25885.0;Cundinamarca;Yacopi;Rural;Hombre;60.0;Usuario de moto;Motocicleta;Motocicleta;1.0
2025-08-31;2025.0;06.junio;;Cundinamarca;Zipacon;Rural;Hombre;71.0;Usuario de V.Individual;Transporte Individual;Transporte de carga;1.0
2025-08-31;2025.0;06.Junio;25899.0;Cundinamarca;Zipaquira;Rural;Mujer;23.0;Usuario de moto;Motocicleta;Transporte de pasajeros;1.0
2025-08-31;2025.0;06.Junio;25899.0;Cundinamarca;Zipaquira;Urbana;Mujer;74.0;Peatón;No Aplica;Transporte de carga;1.0
2025-08-31;2025.0;;25899.0;Cundinamarca;Zipaquira;Urbana;Mujer;75.0;Peatón;No Aplica;Motocicleta;1.0
2025-08-31;2025.0;06.Junio;27001.0;Choco;Quibdo;Urbana;Mujer;24,0;Usuario de moto;Motocicleta;Objeto fijo;1.0
2025-08-31;2025.0;06.Junio;27135.0;Choco;El Canton Del San Pablo;Rural;Hombre;45.0;Usuario de moto;Motocicleta;Motocicleta;1.0
2025-08-31;2025.0;06.Junio;27361.0;Choco;Istmina;Rural;Hombre;34.0;Usuario de moto;;Sin info.;1.0
2025-08-31;2025.0;06.Junio;41001.0;Huila;Neiva;Rural;Hombre;18.0;Usuario de moto;Motocicleta;Motocicleta;1.0
2025-08-31;2025.0;06.Junio;41001.0;Huila;;Rural;Hombre;19.0;Usuario de moto;Motocicleta;Motocicleta;1.0
2025-08-31;2025.0;06.Junio;41001.0;Huila;Neiva;Rural;Hombre;58.0;Usuario de moto;Motocicleta;No aplica;1.0
2025-08-31;2025.0;06.Junio;41001.0;Huila;Neiva;Rural;Hombre;62.0;Usuario de moto;Motocicleta;Animal en via;1.0
2025-08-31;2025.0;06.Junio;41001.0;Huila;Neiva;Rural;Mujer;40.0;Usuario de moto;Motocicleta;Transporte individual;1.0
2025-08-31;2025.0;06.Junio;41001.0;Huila;Neiva;Urbana;Hombre;49.0;Usuario de V.Individual;Transporte Individual;Objeto fijo;1.0
2025-08-31;2025.0;06.Junio;41001.0;Huila;Neiva;Urbana;Mujer;47.0;Usuario de moto;Motocicleta;No aplica;1.0
2025-08-31;2025.0;06.Junio;41001.0;Huila;Neiva;Urbana;Mujer;49.0;Usuario de moto;Motocicleta;No aplica;1.0
2025-08-31;2025.0;06.Junio;41013.0;Huila;Agrado;Urbana;Hombre;80.0;Peatón;No Aplica;Motocicleta;1.0
2025-08-31;2025.0;06.junio;41016.0;Huila;Aipe;Rural;Mujer;58.0;Usuario de V.Individual;Transporte Individual;Objeto fijo;1.0
2025-08-31;2025.0;06.Junio;41020.0;Huila;Algeciras;Urbana;Hombre;;Usuario de moto;Motocicleta;No aplica;1.0
2025-08-31;2025.0;06.Junio;41026.0;Huila;Altamira;;Hombre;51.0;Usuario de moto;Motocicleta;Transporte de carga;1.0
2025-08-31;2025.0;06.Junio;41026.0;Huila;Altamira;Rural;Hombre;53.0;Peatón;No Aplica;Transporte individual;1.0
2025-08-31;2025.0;06.Junio;41132.0;Huila;Campoalegre;Rural;Hombre;29.0;Usuario de moto;Motocicleta;Objeto fijo;1.0
2025-08-31;2025.0;06.Junio;41298.0;Huila;Garzon;Urbana;Hombre;55.0;Peatón;No Aplica;;1.0
2025-08-31;2025.0;06.Junio;41306.0;Huila;;Urbana;Hombre;27.0;Usuario de moto;Motocicleta;Transporte de carga;1.0
2025-08-31;2025.0;06.Junio;41396.0;Huila;La Plata;Rural;Hombre;52.0;Usuario de V.Individual;Transporte Individual;No aplica;1.0
2025-08-31;2025.0;06.Junio;41396.0;Huila;La Plata;Urbana;Hombre;35.0;Usuario de moto;Motocicleta;Motocicleta;1.0
2025-08-31;2025.0;06.Junio;41396.0;Huila;La Plata;Urbana;Hombre;58.0;Usuario de moto;Motocicleta;Motocicleta;1.0
2025-08-31;2025.0;06.Junio;41524.0;Huila;Palermo;Rural;Hombre;19.0;Usuario de moto;Motocicleta;Objeto fijo;1.0
2025-08-31;2025.0;06.Junio;41524.0;Huila;Palermo;Rural;Hombre;26.0;Usuario de V.Individual;Transporte Individual;No aplica;1.0
2025-08-31;2025.0;06.Junio;41524.0;Huila;Palermo;Urbana;Mujer;30.0;Usuario de V.Individual;Transporte Individual;No aplica;1.0
2025-08-31;2025.0;06.Junio;41551.0;Huila;Pitalito;Rural;Hombre;38.0;Usuario de moto;Motocicleta;Motocicleta;1.0
2025-08-31;2025.0;06.Junio;41551.0;Huila;Pitalito;Rural;Mujer;16.0;Usuario de moto;Motocicleta;No aplica;
2025-08-31;2025.0;06.Junio;41551.0;Huila;Pitalito;Urbana;hombre;22.0;Usuario de moto;Motocicleta;Transporte de carga;1.0
2025-08-31;2025.0;06.Junio;41551.0;Huila;Pitalito;Urbana;Hombre;37.0;Peatón;No Aplica;Transporte individual;1.0
2025-08-31;2025.0;06.Junio;41551.0;Huila;Pitalito;Urbana;Hombre;86.0;Peatón;No Aplica;Motocicleta;1.0
2025-08-31;2025.0;06.Junio;41615.0;Huila;Rivera;Rural;Hombre;53.0;Usuario de V.Individual;Transporte Individual;;1.0
2025-08-31;2025.0;06.Junio;41615.0;Huila;Rivera;Rural;Mujer;67.0;Usuario de V.Individual;transporte individual;Transporte individual;1.0
2025-08-31;2025.0;06.Junio;41660.0;Huila;Saladoblanco;Sin Información;Hombre;31.0;Usuario de moto;Motocicleta;Objeto fijo;1.0
2025-08-31;2025.0;06.Junio;41770.0;Huila;Suaza;Rural;Hombre;40.0;Usuario de moto;Motocicleta;No aplica;1.0
2025-08-31;2025.0;06.Junio;41807.0;Huila;Timana;Rural;Hombre;29.0;Peatón;No Aplica;Transporte de carga;1.0
2025-08-31;2025.0;06.Junio;41807.0;Huila;Timana;Rural;Mujer;2.0;Usuario de V.Individual;Transporte Individual;Transporte de carga;1.0
2025-08-31;2025.0;06.Junio;41872.0;Huila;Villavieja;Rural;Hombre;61.0;Usuario de moto;Motocicleta;Transporte de carga;1.0
2025-08-31;2025.0;06.Junio;44001.0;La Guajira;Riohacha;Rral;Hombre;23.0;Usuario de moto;Motocicleta;Transporte individual;1.0
;2025.0;06.Junio;44001.0;La Guajira;Riohacha;Urbana;Hombre;19.0;Usuario de moto;Motocicleta;Objeto fijo;1.0
2025-08-31;2025.0;06.Junio;44001.0;;Riohacha;Urbana;hombre;29.0;Usuario de moto;Motocicleta;Objeto fijo;1.0
2025-08-31;2025.0;06.Junio;44279.0;La Guajira;Fonseca;Rural;Hombre;26.0;Usuario de V.Individual;Transporte Individual;Objeto fijo;1.0
2025-08-31;2025.0;06.Junio;44378.0;La Guajira;Hatonuevo;  Urbana  ;Hombre;28.0;Usuario de moto;Motocicleta;Transporte individual;1.0
2025-08-31;2025.0;06.Junio;44430.0;La Guajira;Maicao;Rural;Hombre;23.0;Usuario de moto;Motocicleta;Transporte individual;1.0
2025-08-31;2025.0;06.Junio;44430.0;La Guajira;Maicao;Rural;Hombre;26.0;Usuario de moto;Motocicleta;Transporte individual;1.0
2025-08-31;2025.0;06.Junio;44430.0;La Guajira;Maicao;Rural;Hombre;40.0;Usuario de V.Individual;Transporte Individual;Transporte individual;1.0
2025-08-31;2025.0;06.Junio;44430.0;La Guajira;Maicao;Rural;Hombre;44.0;Peatón;No Aplica;Transporte de carga;1.0
2025-08-31;2025.0;06.Junio;44430.0;La Guajira;Maicao;Urbana;Hombre;35.0;Usuario de moto;Motocicleta;No aplica;1.0
31/08/2025;2025.0;06.Junio;44430.0;La Guajira;Maicao;Urbana;Hombre;55.0;Usuario de moto;Motocicleta;Objeto fijo;1.0
2025-08-31;2025.0;06.Junio;44650.0;La Guajira;San Juan Del Cesar;Rural;Hombre;21.0;Usuario de V.Individual;Transporte Indvidual;Objeto fijo;1.0
2025-08-31;2025.0;06.Junio;44650.0;La Guajira;San Juan Del Cesar;Rural;Mujer;25.0;Usuario de V.Individual;Transporte Individual;Objeto fijo;1.0
2025-08-31;2025.0;06.Junio;44847.0;La Guajira;Uribia;Rural;Hombre;29.0;Usuario de moto;Motocicleta;No aplica;1.0
2025-08-31;2025.0;06.Junio;47001.0;Magdalena;Santa Marta;Urbana;Hombre;24.0;Usuario de moto;Motocicleta;Objeto fijo;1.0
2025-08-31;2025.0;06.Junio;47001.0;Magdalena;Santa Marta;Urbana;Hombre;26.0;Usuario de moto;Motocicleta;Motocicleta;1.0
2025-08-31;2025.0;06.Junio;47001.0;Magdalena;santa marta;Urbana;Hombre;30.0;Usuario de moto;Motocicleta;Motocicleta;1.0
2025-08-31;2025.0;06.Junio;47001.0;Magdalena;Santa Marta;Urbana;Hombre;31.0;Usuario de moto;Motocicleta;Objeto fijo;1.0
2025-08-31;2025.0;06.Junio;47001.0;Magdalena;Santa Marta;Urbana;Hombre;36.0;Usuario de moto;Motocicleta;Motocicleta;1.0
2025-08-31;2025.0;06.Junio;47001.0;Magdalena;Santa Marta;Urbana;Hombre;;Usuario de moto;Motocicleta;No aplica;1.0
2025-08-31;2025.0;06.Junio;47001.0;Magdalena;Santa Marta;Urbana;Hombre;60.0;Usuario de moto;Motocicleta;Transporte individual;1.0
2025-08-31;2025.0;06.Junio;47001.0;Magdalena;Santa Marta;Urbana;Mujer;13.0;Usuario de bicicleta;Bicicleta;Transporte de carga;1.0
;2025.0;06.Junio;47053.0;Magdalena;Aracataca;Urbana;Hombre;22.0;Usuario de moto;Motocicleta;Transporte de carga;1.0
2025-08-31;2025.0;06.Junio;47053.0;Magdalena;Aracataca;Urbana;Hombre;35.0;Usuario de moto;Motocicleta;Transporte de carga;1.0
2025-08-31;2025.0;06.Junio;47189.0;Magdalena;Cienaga;Rural;Hombre;48.0;Usuario de moto;Motocicleta;;1.0
2025-08-31;2025.0;06.Junio;47189.0;Magdalena;Cienaga;Urbana;Hombre;27.0;Peatón;No Aplica;Transporte individual;1.0
2025-08-31;2025,0;06.Junio;47189.0;Magdalena;Cienaga;Urbana;Hombre;33.0;Usuario de moto;Motocicleta;Objeto fijo;1.0
2025-08-31;2025.0;06.Junio;47189.0;Magdalena;Cienaga;Urbana;Mujer;0.58;Usuario de V.Individual;Transporte Individual;Transporte de carga;1.0
2025-08-31;2025.0;06.Junio;47245.0;Magdalena;El Banco;Urbana;Mujer;15.0;Peatón;No Aplica;Motocicleta;1.0
2025-08-31;2025.0;06.Junio;47288.0;Magdalena;Fundacion;urbana;Hombre;56.0;Usuario de moto;Motocicleta;Transporte de carga;1.0
2025-08-31;2025.0;06.Junio;47460.0;Magdalena;Nueva Granada;Urbana;Hombre;63.0;Usuario de moto;Motocicleta;Objeto fijo;1.0
;2025.0;06.Junio;47570.0;Magdalena;Puebloviejo;Rural;Hombre;;Peatón;No Aplica;motocicleta;1.0
  2025-08-31  ;2025.0;06.Junio;47703.0;Magdalena;San Zenon;Urbana;Hombre;34.0;Usuario de moto;Motocicleta;Motocicleta;1.0
2025-08-31;2025.0;06.Junio;47980.0;Magdalena;Zona Bananera;Urbana;Hombre;23.0;Usuario de moto;Motocicleta;Motocicleta;1.0
2025-08-31;2025.0;06.Junio;47980.0;Magdalena;Zona Bananera;Urbana;Hombre;30.0;Usuario de moto;Motocicleta;Transporte  de  carga;1.0
2025-08-31;2025.0;06.Junio;50001.0;Meta;Villavicencio;Rural;Hombre;22.0;Usuario de moto;Motocicleta;Objeto fijo;1.0
2025-08-31;2025.0;06.Junio;50001.0;Meta;Villavicencio;Rural;Hombre;48.0;Usuario de moto;Motocicleta;Motocicleta;1.0
2025-08-31;2025.0;06.Junio;50001.0;Meta;Villavicencio;Rural;Mujer;62.0;Peatón;No Aplica;Transporte individual;1.0
2025-08-31;2025.0;06.Junio;50001.0;Meta;Villavicencio;Urbana;Hombre;18.0;Usuario de moto;Motocicleta;Objeto fijo;1.0
2025-08-31;2025.0;06.Junio;50001.0;Meta;Villavicencio;Urbana;Hombre;20.0;Usuario de moto;Motocicleta;Transporte de carga;1.0
2025-08-31;2025.0;06.Junio;50001.0;;Villavicencio;Urbana;Hombre;24.0;Usuario de moto;Motocicleta;Animal en via;1.0
2025-08-31;2025.0;06.Junio;50001.0;Meta;Villavicencio;Urbana;Hombre;26.0;Usuario de moto;Motocicleta;Objeto fijo;1.0
2025-08-31;2025.0;06.Junio;50001.0;Meta;Villavicencio;Urbana;;28.0;Usuario de moto;Motocicleta;Transporte de pasajeros;1.0
2025-08-31;2025.0;06.Junio;50001.0;Meta;Villavicencio;Urbana;Hombre;29.0;Usuario de moto;Motocicleta;Objeto fijo;1.0
2025-08-31;2025.0;06.Junio;50001.0;Meta;Villavicencio;Urbana;Hombre;34.0;Usuario de moto;Motocicleta;Objeto fijo;1.0
2025-08-31;2025.0;06.Junio;50001.0;Meta;Villavicencio;Urbana;Hombre;37.0;Usuario de moto;Motocicleta;Transporte individual;1.0
2025-08-31;2025.0;06.Junio;50001.0;Meta;Villavicencio;Urbana;Hombre;63.0;Usuario de bicicleta;Bicicleta;Sin info.;1.0
2025-08-31;2025.0;06.Junio;50006.0;Meta;Acacias;Urbana;Hombre;29.0;Usuario de moto;Motocicleta;Transporte individual;1.0
2025-08-31;2025.0;06.Junio;50006.0;meta;Acacias;Urbana;Hombre;48.0;Usuario de moto;;Motocicleta;1.0
2025-08-31;2025.0;06.Junio;50318.0;Meta;Guamal;Rural;Mujer;44.0;Usuario de moto;Motocicleta;Transporte de pasajeros;1.0
2025-08-31;2025.0;06.Junio;50577.0;Meta;Puerto Lleras;Rural;Hombre;16.0;Usuario de moto;Motocicleta;Motocicleta;1.0
2025-08-31;2025.0;06.Junio;50577.0;Meta;Puerto Lleras;Rural;Hombre;30.0;Usuario de moto;Motocicleta;Motocicleta;1.0
2025-08-31;2025.0;06.Junio;50577.0;Meta;;Urbana;Hombre;48.0;Usuario de moto;Motocicleta;Objeto fijo;1.0
2025-08-31;2025.0;06.Junio;50590.0;Meta;Puerto Rico;Rural;HOMBRE;18.0;Usuario de moto;Motocicleta;Transporte de carga;
2025-08-31;2025.0;06.Junio;50590.0;Meta;Puerto Rico;Rural;Hombre;58.0;Usuario de moto;Motocicleta;Transporte de carga;1.0
2025-08-31;2025.0;06.Junio;50689.0;Meta;San Martin;Rural;Hombre;29.0;Usuario de moto;Motocicleta;Objeto fijo;1.0
2025-08-31;2025.0;06.Junio;52001.0;Narino;Pasto;Urbana;Hombre;15.0;Usuario de moto;Motocicleta;OBJETO FIJO;1.0
2025-08-31;2025.0;06.Junio;52001.0;Narino;Pasto;Urbana;Hombre;28.0;Usuario de moto;Motocicleta;Objeto fijo;1.0
2025-08-31;2025.0;06.Junio;52001.0;Narino;Pasto;Urbana;Hombre;54.0;Usuario de moto;Motocicleta;No aplica;1.0
2025-08-31;2025.0;06.Junio;52001.0;Narino;Pasto;Urbana;Hombre;74.0;Usuario de moto;Motocicleta;Transporte de carga;1.0
2025-08-31;2025.0;06.Junio;52227.0;Narino;Cumbal;Rural;Mujer;31.0;Peatón;No Aplica;Motocicleta;1.0
2025-08-31;2025.0;06.Junio;52227.0;Narino;Cumbal;Urbana;Hombre;27.0;Usuario de moto;Motocicleta;Objeto fijo;1.0
2025-08-31;2025.0;06.Junio;52240.0;Narino;Chachagui;Rural;Hombre;50.0;Usuario T.Carga;Transporte De Carga;Objeto fijo;1.0
2025-08-31;2025.0;06.Junio;52320.0;Narino;Guaitarilla;Rural;Hombre;19.0;Usuario de moto;Motocicleta;No aplica;1.0
2025-08-31;2025.0;06.Junio;52323.0;Narino;Gualmatan;Rural;Hombre;33.0;Peatón;No Aplica;Sin info.;1.0
2025-08-31;2025.0;06.Junio;52378.0;Narino;La Cruz;Rural;Hombre;75.0;Usuario de moto;Motocicleta;Animal en via;1.0
2025-08-31;2025.0;06.Junio;52378.0;Narino;La Cruz;Urbana;Hombre;86.0;Peatón;No Aplica;Transporte individual;1.0
